cloverID,cloverName,iParent,iSelectionName,iPrice,iListPrice,iStock,iSell
GH5BJJ8030H18,Artool Splatter FX Template Set by Gerald Mendez,FHSFX-1,,3745,0,-3,1
9A1C9S98QTJ6M,Artool Template All Seven,FH-P,,6295,0,-5,1
SDNBH2DJHPGRJ,Artool Template Angle Master,FH-9,,1195,0,-11,1
DERCNPHX15YA4,Artool Template DVD by Bob Soroka,FHV2DVD,,2995,0,-7,1
05YTHS4VPNCYT,Artool Template Eddie Young Shield #1,FH-1,,1195,0,-1,1
E9N49HTT7CS56,Artool Template Eddie Young Shield #2,FH-2,,1195,0,-29,1
VWVR4P766SWAT,Artool Template Match Makers,FH-11,,1795,0,-22,1
F01ATW57ZA9GR,Artool Template Mini Shield,FH-5,,1195,0,-2,1
MJDTNZZETRCC8,Artool Template Pin Up Shield,FH-10,,1195,0,-27,1
DMCP094SSEETY,Artool Template The 360 Shield,FH-3,,1195,0,-5,1
Y6KVJNBXTM7PP,Artool Template The 45 Shield,FH-4,,1195,0,1,1
B54NDAG103GF8,Artool Template The Big Shield,FH-7,,1195,0,-33,1
F7SHKZGCW2ZQA,Artool Template The Medium,,,1795,,6,1
4CG0MJ7R98EJR,Artool Template The Super Shield,FH-6,,1195,0,-2,1
RC49ZCEEEAZKM,Artool Template The Wave Master,FH-8,,1195,0,0,1
5DZNVXQ24RNX4,Artool Mini Series Wrath of Skullmaster Template Set by Craig Fraiser,MS-FHSK32,,2995,0,-14,1
2AK4VRPE0C8XJ,Ass Kickin' Airbrush Advice by Cross Eyed DVD,D1BM02,,2995,3995,1,1
D5VQNMZFGMH08,Astro HVLP 1.9mm G/F,HVLPDXL9,,15000,0,0,1
FM7ZYMR9BEY44,Astro HVLP Mini Gravity Feed Spray Gun W/Plastic Cup,,,13900,,0,1
2ZWCMRF87EXTY,Astro Plastic Cup for GF6/HVLP6GF,,,1300,,0,1
AB2RBCPY9Z6TA,"Astro Pneumatic 1.5mm Conversion Set (Needle,Nozzle,Air Cap)",,,5495,,0,1
2TFVZ6YVMVP2T,Astro Pneumatic Gravity Gun Holder,GFH1000,,1195,0,-10,1
W0R5PSRKXGTRT,Astro Pneumatic HVLP 1.9mm w/ Aluminum Cup & Reg.,HVLPDX9,,14250,0,0,1
F58NF1H0Q0FSA,Astro Pneumatic Masking Machine 18,,,11913,,0,1
R91G3M6RHMPFY,Astro Regulator w/Gauge,WS11,,1495,0,-24,1
2J62Y6VPNGB5E,Temptu  Astrology 1 Stencil,T46A,,1695,0,4,1
1HMHZD7JH9N3G,Temptu Astrology 2 Stencil,T46B,,1695,0,3,1
6GSEHCKDYER7T,Auto-Air 4200 Series Semi-Opaque 4oz Set,4948-01,,4695,0,-22,1
WR9ZJP2AFVBD8,Auto-Air 4200 Series Transparent 4oz Set,4949-01,,4695,0,-10,1
GD5YGRGSGPK32,Paasche VL Airbrush Set,VLSET,,7395,11800,-95,1
QKVJZA0YZWQ0G,Iwata Eclipse HP-CS Airbrush,ECL4500,,15900,18725,-51,1
15ZYXVK2FKWXJ,Iwata Eclipse HP-BCS Airbrush ONLY,ECL2000,,11625,14700,-36,1
VYCA55B0B92PR,Iwata Eclipse HP-BCS Airbrush SET,ECL2001,,13100,15700,-28,1
Z7W1F02H2JQY4,Iwata High Performance HP-C+ Airbrush,H4001,,18900,26500,-3,1
AAKG5YEKB0S1E,Iwata High Performance HP-A+ Airbrush,H1001,,21221,26500,-1,1
CEBK8DFXQ44X2,Iwata Revolution HP-CR Airbrush,R4500,,9600,12355,-4,1
93MZ9C3SWBSF6,Iwata High Line HP-AH Airbrush,H1100,,25225,31500,-4,1
4B6T7P96AHF3W,Iwata HP-B Plus Airbrush,H2001,,21221,26500,-13,1
ZXYQA59QKY58T,Iwata Hi-Line HP-BH Airbrush,H2100,,25225,31500,-16,1
EZ07RQP5EGCN0,Iwata HP-SB Plus Airbrush,H3001,,26401,34000,-6,1
XH3YFM3Z1HJD0,Iwata HP-C 50th Anniversary Airbrush,H4050,,21595,29995,0,1
DM5GE23QB63FA,Iwata High Line HP-CH Airbrush,H4100,,23975,31500,-47,1
ZTB5G52W99MT6,Iwata HP-BC Plus Airbrush,H5001,,23750,34000,43,1
35THJV6SXNTJ8,Iwata HP-BE1 Airbrush,H6000,,34995,0,-2,1
G5TF47RGDDHW4,Iwata HP-BE2 Airbrush (0.8mm),H7000,,34995,0,-3,1
NTB6BYQ4SZS5C,Iwata W-101 Spray Gun w/ PC-5 Cup,,,28895,,3,1
DXCBWJ42GZSVP,Vinyl Hose 1/8-18 Vinyl Black Hose 10ft,,,1095,,-1,1
DCTT2CWVN7N60,Iwata Auxiliary Lever HP-A/B/SB,I-040-1,,450,0,7,1
3MQA0W7636AEW,Iwata HP-C Airbrush,I-040-4,,450,0,-2,1
WR7Q1DDRVM058,Iwata Auxiliary Lever HP-BC/BC2,I-040-5,,450,0,-8,1
GVRJSR9SDRQBG,Iwata Blanking Screw BC/BE,I-045-1,,650,0,-1,1
8SCW4HGV4J2N4,Iwata Blanking Cover for HP-SB,I-045-2,,450,0,3,1
X6P10VAJSZC7A,Iwata Fluid Side Cup 1/8oz,I-070-3,,2695,0,-15,1
MHP5B9KQZHDZP,Iwata Fluid Side Cup 1/4oz,I-070-4,,2695,0,-17,1
W3JGP0ZEVAY6J,Iwata Kustom TR Center Cup ¾ oz,I-070-7,,2695,0,-22,1
1TS4JSSKW1EK8,Iwata Fluid Cup (TH/TR ½ oz),I-070-8,,2695,0,-12,1
JGNXQYXKFGXVW,Iwata Fluid Needle .20mm (HP-A+/B+/SB/AH/BH),I-075-1,,895,0,-9,1
YQJ2JBQADJVCW,Iwata Fluid Needle .2mm (HP-A/B/SB),I-075-2,,1095,0,-4,1
JWCMJQA2SCZE6,Iwata Fluid Needle .3mm (HP-C/C+/CH,I-075-3,,895,0,-28,1
PAZBC725GYXT2,Iwata Fluid Needle .4mm (HP-BC2),I-075-4,,895,0,-13,1
874J84HDKXM9E,Iwata Fluid Needle (HP-BE),,,1895,,4,1
31A1SSK9Y5E8E,Iwata Fluid Needle (HP-E2/BE2),,,1895,,12,1
1NMQVGCZAVBS4,Iwata Fluid Needle .5mm (HP-TH ),I-075-7,,895,0,-3,1
A4ZS9R8908K4G,Iwata Fluid Nozzle .2mm (HP-A),,,2695,,-18,1
NQ41HBE65VDD4,Iwata Fluid Nozzle .2mm (HP-B/SB),I-080-2,,2695,0,0,1
PFJ4XW714VXA6,Iwata Fluid Nozzle .3mm (HP-C ),I-080-3,,2695,0,-12,1
AZ5XEDPHNGJWP,Iwata Fluid Nozzle .4mm (HP-BC2 ),I-080-4,,2695,0,6,1
6C7HBWS99E3ZP,Iwata Fluid Nozzle (HP-BE),,,4250,,0,1
5AD261Z3BYX52,Iwata Fluid Fluid Nozzle (HP-E2/BE2),,,4250,,2,1
6NR5333J74PQJ,Iwata Fluid Nozzle .2mm (HP-A+/B+/SB+),I-080-7,,2695,0,18,1
JZ9Z7T82Y278Y,Iwata Fluid Nozzle .3mm (HP-CH/C+/BC+),I-080-8,,2695,0,-10,1
HJR4216FHX056,Iwata Fluid Nozzle .5mm (HP-TH),I-081-1,,2695,0,-3,1
BKM4TK1MRF8VY,Iwata Packing Head Base (KTH),I-083-1,,450,0,-4,1
RG6VVB3K9VJDT,Iwata Side Cup Lid Lower (1/8oz & ¼oz ),I-095-6,,650,0,7,1
HXRVJHWM7J9FA,Iwata Cup Lid ¼oz (HP-SB/CM-SB),I-095-7,,950,0,-25,1
KQQHSQXATSJP6,Iwata Cup Lid (KTR),I-095-9,,950,0,2,1
8QGMXX476YY9R,Iwata Lever (HP-A/B/SB),I-100-1,,1495,0,0,1
4RXEA99MKE76J,Iwata Main Lever (HP-C),I-100-2,,1495,0,5,1
MJWKC7X4MVY0T,Iwata Main Lever Piston (HP-BC/BC2),I-100-3,,2695,0,13,1
EC643ZAQQK5CC,Iwata Crown Cap (HP-A/B/C/SB/ECL),I-105-0,,1495,0,-6,1
VSXRK2CA8C3GG,"Iwata Needle Cap .2mm (HP-A,B,SB)",I-110-1,,650,0,-1,1
0GAHT88HCM904,Iwata Needle Cap (HP-C),I-110-2,,650,0,-33,1
JT2SH9AG0B17M,Iwata Needle Cap (HP-E1/BE1),,,1365,,4,1
NZ0Y4NSAVZ13C,Iwata Needle Cap (HP-E2/BE2),,,1365,,5,1
EFS3TPP5Z063A,Iwata Needle Chucking Guide (HP A/B/SB),I-115-1,,950,0,3,1
F06KE1MQ9Y652,Iwata Needle Chucking Guide (HP-C/BC/ECL),I-115-2,,950,0,-6,1
FEHTFTNXQBSM2,Iwata Chucking Guide (HP-A/B/SB+),I-115-7,,950,0,6,1
WVNFCNNRK24X6,Iwata Needle Chucking Nut (HP-A/ECL),I-120-1,,495,0,-15,1
2FJAYQ9ABZ316,Iwata Needle Chucking Nut (HP-A/B/SB/KTH/KCS/KCH),I-120-2,,450,0,-9,1
Q1X5WEF97SM68,Iwata Needle Packing Screw (ECL),I-125-1,,450,0,20,1
ZM96Z145PA7WP,Iwata Needle Packing Screw (HP-A/B/SB/AH/BH),I-125-7,,650,0,21,1
ERA003TCDZH5W,Iwata Needle Packing Set (KTH),I-125-8,,1295,0,2,1
A06XN5S5KMCPM,Iwata Needle Spring (BCR/CR/SAR),I-135-1,,450,0,27,1
5PK49PE6D8G3W,"Iwata Needle Spring (HP-A-SB/ECL/BCR,CR)",I-135-2,,450,0,-4,1
HJEC2VS0JZCXP,Iwata Needle Spring  (HP-C),I-135-3,,450,0,-23,1
WZG0AMDP7BR54,Iwata Nozzle Cap (HP-A+/B+/ SB+),I-140-1,,1495,0,13,1
WB3JY35B1Z0KW,Iwata Nozzle Cap .2mm (HP-A/B/SB),I-140-2,,1495,0,12,1
CJGZWH0MR96EE,Iwata Nozzle Cap .3mm (HP-C),I-140-3,,1495,0,-2,1
YJ7X2ZG4S9X6W,Iwata Nozzle Cap .4mm (HP-BC2),I-140-4,,1495,0,10,1
BZR4238DV6R40,Iwata Nozzle Cap (HP-BE1),,,4249,,3,1
8882BMV7J1HSW,Iwata Nozzle Cap (HP-E2/BE2),,,4249,,2,1
GB5321D7BZ9K4,Iwata Nozzle Cap .2mm (HP-AH/BH),I-140-7,,1495,0,24,1
PKPPD216Z549T,Iwata Packing Piston O-Ring (ALL HP SERIES),I-145-1,,599,0,3,1
WG83W2F4GGFMG,Packing Valve Piston (HP-BE2),,,618,,0,1
AJPN1JVFA41NG,Iwata  Packing Fluid Needle (HP-A/B/SB),I-150-1,,450,0,4,1
BSQA3TP0C53W8,"Iwata Packing Fluid Needle O-Ring for ECL, HP-C/ BC'",I-150-2,,450,0,0,1
F4TVZ28298988,Iwata Needle Packing O-ring (HP-E2/BE2),,,1030,,1,1
ZW3K0PDKXRS0T,Iwata Lower Lid Packing for Side Feed Cup,I-150-5,,450,0,-7,1
9VE9PGZAAK6V2,Iwata Packing Center Cup (KTH/KTR),I-150-7,,450,0,15,1
HP9KXGXGKAA30,Iwata Pre-Set Handle For (HP-A/B/SB),I-155-1,,2695,0,1,1
W10955F7DBMVT,Iwata Pre-Set Handle (ECL),I-155-2,,2695,0,-22,1
BTQD3T30W2328,Iwata Pre-Set Cutaway Handle (KTR),I-155-4,,2695,0,-4,1
MHR7YYHZNWVGT,Iwata Pre-Set Handle (HP-AH/BH/A+/B+/SB+),I-155-5,,2695,0,1,1
5KDPG0ASRQJD8,Iwata Pre-Set Single Cutaway Handle (K-CH/CS/HP-C/C+/CH/BC/ECL/REV,I-155-6,,2695,0,-29,1
PF0MYFPVP1J18,Iwata Pre-Set Handle (KTH),I-155-9,,2695,0,-1,1
5K8H7C1KZVQ12,Iwata Female Quick Connect,,,1395,,-1,1
08R367YS47QZA,Iwata Quick Disconnect Set Male & Female,I-160-3,,1295,0,-80,1
EG0GC0VHG1F5Y,Iwata/ Tamiya Male Quick Disconnect,I-160-4,,525,0,542,1
NJ4YQ0PRVQZT2,"Iwata Spanner (Wrench) (CM-B, SB/HP-A-BC2/REV)",I-165-1,,450,0,-4,1
0FWQTQZS92NV0,Iwata Spring Guide (HP-A/B/SB),I-170-1,,950,0,23,1
G59608WDZ9B1W,Iwata Spring Guide (HP-BC/Eclipse),I-170-2,,950,0,1,1
9E4YJDCVF4DZA,Iwata Spring Guide (HP-C+),I-170-6,,950,0,6,1
AR2HJW37500P4,Iwata Spring Guide (TH),I-170-7,,1895,0,2,1
4ERA443ECWZPE,Iwata Valve Piston (HP-BC/BC2),I-175-1,,450,0,-16,1
1BNZXRA890V50,Iwata Hi-Line Series MAC Air Control Valve,I-190-1,,1495,0,-2,1
SWHC348QFD3MC,Iwata Hi-Line Series MAC Valve O-Ring,I-190-2,,450,0,-13,1
TWWS4TY0WQB68,Iwata Air Cap .6mm (RG3),,,2695,,1,1
Z18FB36K8X1YM,Iwata Air Cap Only 1.0 mm (RG3),,,4500,,0,1
M6KGCXFFJ3NXJ,Iwata RG-3 Fan Air Cap RG+B4643,,,4500,,-2,1
15F1J0ZTFK03P,Iwata RG-3 Air Valve,I-202-2,,950,0,0,1
9BFY41H31WYYC,Iwata RG-3 Air Valve Shaft,I-202-3,,950,0,-2,1
CH0ASPW4HWTAT,Iwata RG-2 Air Valve Packing,,,940,,5,1
97JD8ZCEC1C72,Iwata G6 Air Valve Seat Screw,I-205-3,,950,0,0,1
MZ5906PT688KR,Iwata Fluid Adjust Knob (LPH-50),,,950,,-1,1
FE4D9JVJRKSER,Iwata Gravity Fed Cup G6  7oz (PC5),,,4900,,-9,1
EHNBHYFABH06C,Iwata 130 ml Cup Lid for RG-2 & 3,,,1495,,0,1
7STMFN8WEHJ2M,Iwata RG-3 Fluid Joint,I-212-2,,1295,0,-1,1
AR5X9VKCJPHNC,Iwata RG2 Fluid Needle .6mm,,,2700,,7,1
MCRY5R27A6E6A,Iwata RG-2 Fluid Needle 1.0mm,,,2700,,5,1
TR2BN9HXGCT6A,Iwata RG-3 Fluid Needle .6mm,,,2700,,0,1
X1MEWV1X06M7W,Iwata RG-3 Fluid Needle 1.0mm,,,2700,,-1,1
MYFA8EGEW372T,Iwata RG-3 Fluid Needle Packing Set,I-215-2,,1495,0,-5,1
BKAJ4XVJ8RS4P,Iwata RG-3 Fluid Nozzle .4mm,,,2695,,2,1
Q5Q01E25MPXHE,Iwata RG3 0.6mm Fluid Nozzle,,,2695,,0,1
23ZVBK0XZQEC2,Iwata RG-3 1.0mm Fluid Nozzle,,,2695,,-2,1
FNJT0DCMFRNRT,Iwata G6 Gasket Air Valve Seat,I-217-1,,450,0,1,1
HZAXSRPZ1PY44,Iwata RG-3 Needle Packing Seat,I-219-2,,450,0,0,1
NG0VA7T1VPQSG,Iwata RG-3 Needle Spring,I-225-2,,450,0,0,1
KZQECZWABFV5J,Iwata Packing (RG3),,,640,,1,1
VXTQGNV1GNQ6E,Iwata Trigger (G6),I-233-1,,950,0,-1,1
157528TG5H3HG,Iwata Washer (RG2),,,190,,1,1
HK77927A6ZYKP,Iwata Fluid Nozzle .4mm (LPH-50) (93570600),,,6495,,0,1
EJXP1MBNVF7TC,Iwata Fluid Nozzle .6mm (LPH-50),,,6495,,0,1
2HCS1S919NDXT,Iwata Pattern Adjust Set (LPH-50) (93888600),,,2695,,-3,1
ZK2MH8S7QB18E,Iwata Glass Bottle w/ Assembly ¾oz,,,2995,,-2,1
8PVFJ3NCXF60Y,Iwata Glass Bottle w/ Assmebly 1½oz,,,2995,,26,1
M27X31EZR341E,Iwata Bottle and Adaptor NEW STYLLE (G6),I-480-3G6,,1250,0,-24,1
707XHTG1FQHSC,Iwata No Rust 20mm Assembly Only,I-490,20mm Assembly (I-490-20),325,,-60,1
1878N6QMV4JA2,Iwata No Rust 24mm Assembly Only,I-490,24mm Assembly (I-490-24),325,,29,1
QYZP9JRCPZH4T,Iwata No Rust 38mm Assembly Only,I-490,38mm Assembly (I-490-38),325,,-9,1
ZSWEAYH84Z1F4,Iwata Air Piston (CM-B/C/SB/C+),I-500-1,,650,0,-2,1
NJR36ERSFYAFG,Iwata Air Valve Set (CM-B/C/SB/C+),I-510-1,,4695,0,0,1
WHF4KP2XHXDTY,Iwata Air Valve Guide (CM-B/SB/C/C+K-CM),I-510-3,,650,0,1,1
P2Y7R0AAYADYG,Iwata Auxiliary Lever (ALL Custom Microns),I-515-1,,650,0,-15,1
80BV7GCT8WAYA,Iwata Fluid Cup Lid (CM-C),I-530-1,,1895,0,1,1
YYX6KF8MHSD1E,Iwata Fluid Head System .18mm (CM-B/SB),I-535-1,,12495,0,-17,1
C46Y69ZY5NDN4,Iwata Fluid Head Nozzle Base (ALL Custom Micron),I-535-1A,,8695,0,4,1
0K4E2Q65B0Z5G,Iwata Fluid Nozzle .18mm (CM-B/SB),I-535-1B,,4695,0,-6,1
3ZYE2YP538QGA,Iwata Nozzle Cap .18mm (CM-B/SB),I-535-1C,,2495,0,-3,1
CVS4RX55SNFT0,Iwata Needle (Crown) Cap (ALL Custom Micron),I-535-1D,,1495,0,-6,1
NEWWWDMMMGGVJ,Iwata Fluid Head System .23mm (CM-C/C+),I-535-2,,12495,0,-21,1
ZQ3QMR7MWY2A2,Iwata Fluid Nozzle .23mm (CM-C),I-535-2B,,4695,0,-121,1
03W9JGCAK2C1C,Iwata Nozzle Cap .23mm (CM-C),I-535-2C,,2495,0,19,1
TNHDBV3M8SPDR,"Iwata Fluid Needle .18mm (CM-B, SB)",I-540-1,,1895,0,-9,1
Z5V57B1H940AR,"Iwata Fluid Needle .23mm (CM-C, C+)",I-540-2,,1895,0,-138,1
1782C6ZT4NNKJ,Iwata Fluid Needle .23mm Micron KCM/C+/C,I-540-3,,1895,0,-37,1
8P6ZTV8SCW1DJ,"Iwata Fluid Needle ""V2"" .18mm (CM-B/SB)",I-540-4,,1895,0,-45,1
6T9XX2FEPSM4T,Iwata Main Lever (CM-B/C/SB/C+),I-545-1,,2695,0,9,1
F814AR61E1Q06,Iwata Main Lever (KCM/KCH),I-545-3,,950,0,19,1
8QNAQCK6RRVR6,Iwata Needle Chucking Guide (CM-B/SB/C),I-550-1,,1895,0,-1,1
D3T1T0Z2A789A,Iwata Needle Chucking Guide Screw (ALL Custom Micron),I-555-1,,650,0,4,1
V4TWWB7PGR6AY,Iwata Needle Chucking Nut (CM-B/SB/C),I-560-1,,950,0,-3,1
6D4ZR2V9QXBQ4,"Iwata Needle Packing Screw (NO O-Ring) (CM-B,SB,C)",I-565-1,,950,0,6,1
7A1F6ZH0E7MTJ,Iwata Needle Spring (CM-B/SB/C+/KCM-C),I-570-1,,650,0,18,1
JB4V6FDE95BPE,Iwata Needle Spring Adjuster (CM-B/SB/C),I-575-1,,1895,0,6,1
CHEM206A4XGS8,Iwata Packing Valve Piston O-Ring (HP-SBS/CS/BCS),I-580-1,,650,0,-10,1
4Y3TADNF1Q8AM,"Iwata Micron CM-B,C,SB &C+ Packing Fluid Head O-Ring",I-580-2,,950,0,0,1
R9CQRAWX785VJ,"Iwata Micron CM-B,C,SB &C+ Fluid Needle O-Ring",I-580-3,,650,0,17,1
BCT14YNB6DHRM,"Iwata Pre-Set Handle Set (CM-B, SB, C)",I-585-1,,4695,0,1,1
VMPZGMHWDQHW4,Iwata Pre-Set Cutaway Handle (CM-C+),I-585-2,,4695,0,1,1
X2EQS0C8QSYSA,Iwata Pre-Set Cutaway Handle (KCM),I-585-3,,4695,0,1,1
AV40BTHJ63BF8,"Iwata Spring Guide Screw (CM-B,SB,C)",I-590-1,,1895,0,10,1
A4AZYV44DRN20,Iwata NEW Needle Packing Screw w/ Teflon O-Ring (ALL Custom Micron),I-590-2,,1450,0,15,1
PVY6RPKCQ9P3W,Iwata AirCap (G6),I-600-1,,4695,0,-4,1
HP2M9XVP1WD8P,Iwata Aircap Cover Ring (G6),I-600-3,,950,0,-1,1
WF1XWMYMD0XF0,Iwata Air Cap .5mm (G5),I-600-5,,4695,0,6,1
V73WXDTM9WY4A,Iwata Needle Cap (HP-BCS/CS),I-601-1,,450,0,-27,1
YZE0JRARZ7G4J,Iwata Nozzle Cap 0.5mm (HP-BCS),I-602-1,,750,0,-33,1
HQAV9M49NX2QC,"Iwata Nozzle Cap .35mm (HP-CS, BS, SBS)",I-602-2,,950,0,-18,1
WSYAKP2391GRP,Iwata Eclipse Head Cap (HP-BS/SBS/CS/BCS),I-603-1,,1050,0,-88,1
ECSETC51W61SM,Iwata Fluid Nozzle .6mm (G6),I-604-4,,5995,0,1,1
AC8Q49E3YQTFP,Iwata Fluid Nozzle .5mm (G5),I-604-6,,5995,0,-1,1
JE48V5DWV6GFJ,Iwata Air Valve Guide Body (ALL Eclipse),I-608-1,,650,0,25,1
H1QCYPASNM81C,Iwata Air Valve (ALL Eclipse),I-609-1,,450,0,-60,1
SC47A6K3CMB72,Iwata Air Valve Guide (ALL Eclipse),I-611-1,,450,0,2,1
KHPMFQMJHNZCR,Iwata Main Lever (ALL Eclipse),I-612-1,,950,0,-8,1
1V0NVVN6RR9AG,Iwata Main Lever (SAR),I-612-2,,950,0,22,1
2ABG9ETW5W73W,Iwata Main Lever (K-CS),I-612-3,,950,0,10,1
D5YB2KGWB1ZZR,Iwata Fluid Needle 0.5mm (HP-BCS/BCR),I-617-1,,750,0,-144,1
6SWQ4EKWXVW28,Iwata Fluid Needle .35mm (HP-BS/SBS/CS),I-617-2,,895,0,-79,1
FR7YV4QAX03WJ,Iwata Fluid Needle .6mm (G6),I-617-4,,2695,0,-8,1
EGVE00KEAK1B0,Iwata Fluid Needle .5mm (G5),I-617-5,,2695,0,6,1
4QH7JDS9G5C8A,Iwata Fluid Cup Lid (HP-CS),I-618-1,,950,0,-112,1
0X62HN2GDMDXP,Iwata Single Cut Away Handle (ALL Eclipse),I-619-1,,1895,0,-12,1
GCNEWRPHD6574,Iwata Bottle Joint Adapter (RG3/G6),I-623-1,,5495,0,0,1
EV1WDZ9AQCQ5W,"Iwata Medea 1/8""F - 1/4""M Adaptor",,,1495,,20,1
XVVWEARPZ56JR,Iwata Pattern Adjust Set (G6),I-625-1,,2995,0,-1,1
FZ6ATA0S21DBJ,Iwata Air Adjusting Set (G6),I-626-1,,1495,0,-1,1
2V8GH98YDJ5BP,Iwata Eclipse Spanner Wrench,,,495,,7,1
CSQD4YJS1YVPW,Iwata Needle Packing Set (G3/G5),I-640-1,,2086,0,-1,1
4CM97DDRHRRX4,Iwata Needle Cap (HP-CR/BCR),I-701-1,,450,0,-4,1
JBG6ZF7YVZDFY,"Iwata Needle Cap 0.3mm (HP-AR, BR )",I-701-2,,450,0,1,1
RFGCC1ERT9T5W,Iwata Needle Cap (KTR/TR),I-701-3,,450,0,15,1
ECTQYWJYDFBPE,Iwata Nozzle Cap .3mm (HP-AR/BR/TR),I-702-2,,950,0,-7,1
52BVN7GS2M0MY,Iwata Fluid Nozzle 0.5 mm (HP-CR/BCR),I-704-1,,1695,0,-13,1
VKFTAHBJXH0S0,Iwata Valve Guide Screw (HP-CR/BCR),I-711-1,,650,0,0,1
DWX53EHWN9XTG,Iwata Trigger (TR1/TR2),I-714-1,,5695,0,4,1
XSVCVB5870772,Iwata Trigger Screw (KTH/KTR/TR),I-714-2,,950,0,0,1
VF010Z30YKFWR,"Iwata Chucking Guide w/Aux Lever (ECL/HP-CR, BCR)",I-715-1,,950,0,-14,1
MN74833VC5KKR,Iwata Needle Chucking Guide (TH/KTR),I-715-2,,2695,0,8,1
XV237TDMZC9T6,Iwata Fluid Needle .5mm (HP-CR/BCR)  ( SAME AS I-617-1),I-717-1,,750,0,-2,1
TNHPPK5JX5JFP,Iwata Fluid Needle .5mm (HP-SAR),I-717-2,,750,0,0,1
F20QF1TCWJMPM,Iwata Fluid Needle (HP-AR/BR),I-717-3,,895,0,-13,1
E1TEFMRMSCQWT,Iwata Fluid Needle .3mm (K-TR),I-717-4,,895,0,0,1
32K3TGY1X3CCJ,Iwata Fluid Needle 0.5mm (HP-TR1),I-717-5,,895,0,10,1
KNG0Y3Z2C7GAG,Iwata Gravity Cup Lid (HP-CR),I-718-1,,950,0,9,1
HS5Z4FBBKV1WY,Iwata Cup Lid (HP-TH),I-718-2,,2695,0,-1,1
DV8J71YHDY850,Iwata  Side Gravity Cup 1/3 oz (HP-SB/ECL-SBS/HP-TR1/TR2),I-720-1,,2695,0,-1,1
VFNBV688ZN8TP,Iwata Fluid Adjustment Knob (HP-SAR),I-722-1,,950,0,1,1
X0TD01MSS23MJ,Iwata Needle Packing Screw w/ Teflon Bearing (HP/Eclipse/Revolutuion),I-725-1,,650,0,-155,1
43KZRQVPMGJ0J,Iwata Needle Packing Screw (KTR/TR),I-725-2,,950,0,7,1
DJKRA2Z6DXBRC,Iwata Teflon Needle Packing (K-TR),I-725-3,,650,0,-4,1
R70A86D0MDW78,Iwata Slide Cam (KTH/KTR/TR),I-730-1,,5695,0,0,1
4WWR7C4XHHA90,Iwata Slide Cam Spring (TR1/TR2),I-730-2,,950,0,6,1
96BH34QQ30N1J,Iwata Main Body Ring HP-TR1/TR2),I-731-1,,1295,0,0,1
EH7GC8S6C9ANA,Iwata Main Body Ring Screw (KTH/KTR),I-731-2,,450,0,1,1
MSXDFMT73TW9M,Iwata Spring Guide (HP-AR/BR/CR/BCR),I-770-1,,650,0,7,1
SXMEZ6TSN0Z16,Iwata Spring Guide (TR1/TR2),I-770-2,,650,0,4,1
J7GM2N7XCMNNW,Iwata Needle Spring (KTH/KTR/TR),I-770-3,,450,0,2,1
1PZV38KZFM7QT,Iwata Fluid Needle W-100 1.3/1.5mm,,,4295,,0,1
5TJYN3Z50SWGE,Iwata W-100 Air Valve Seat O-Ring,,,450,,0,1
Q8EASEQ1G2F3R,Iwata Fluid Adjust Guide Set W-100,,,1780,,0,1
N78SSN0450P6C,Fluid Adjust Knob W-100,,,650,,-1,1
HT2JCFYED7NNW,Iwata Lid For Bottles Only,,,295,,-2,1
6EV62H6E0W7BP,Iwata Custom NEW Micron CM-B Airbrush,ICM2002,,44450,57500,-5,1
J3WB685HYGWMY,"Iwata Custom Micron""V.2"" CM-SB Airbrush",ICM3002,,44450,57500,-27,1
69HSNJ8XH9ZYJ,"Iwata Custom Micron CM-C Plus ""V.2"" Airbrush",ICM4502,,53075,68387,-79,1
3N9SKF9PSFWF2,Iwata Moisture Filter Bowl Replacement for Power Jet Compressors,,,1446,,0,1
718PRHGQWR6W2,"Iwata Studio Series Air Intake Filters, Pk of 10",IS-012,,650,0,-24,1
PCFY853QR297T,Iwata MaxxJet Compressor,IS-1000,,59900,99895,0,1
MDBE8WRZBGKHP,"Iwata Coil Hose for Smart Jet (1/8""-1/8"")",IS-130,,1995,0,-2,1
X5HKWNN2M5AJ6,Iwata Neo Compressor,IS-30,,9995,0,-9,1
3C5GH0EMB4B1M,Iwata Ninja Jet Compressor,IS-35,,13995,0,-3,1
BXHJDKFCY65XG,Iwata Silver Jet Compressor,IS-50,,17300,0,-21,1
SFYH8GQTZJ4B8,Iwata Sprint Jet Compressor,IS-800,,21195,0,-5,1
PCT25CE3XWPAT,Iwata Smart Jet Compressor,IS-850,,28025,0,-7,1
WTMPEZ608E2VJ,Iwata Smart Jet-Pro Compressor,IS-875,,35500,0,-3,1
7SQR9WRVM205W,Iwata Smart Jet-Plus TUBULAR Compressor,IS-875HT,,39275,0,-3,1
G0QW3E1KESYMC,Iwata Power Jet Compressor,IS-900,,52225,0,8,1
EJQDQ6MTWW8Z8,Iwata Power Jet Lite Compressor,IS-925,,37350,0,-91,1
69CDVX7JP6T7C,Iwata Power Jet Plus Tubular Compressor,IS-925HT,,46425,0,-13,1
NWDDZYG66GDBJ,Iwata Power Jet Pro Compressor,IS-975,,49575,0,-9,1
HG2M02E72P2PT,Iwata Compressor Suction Cup Foot,,,595,,0,1
