Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item,iParent,iSelectionName
YT2N63S9FHKN6,SATAgraph 4 Air valve kit complete,,2295,Fixed,,DEFAULT,14.92,843065013420,S014,,4,,No,No,,
VR41M184T382J,Iwata Air Valve KTH/KTR/TR,,950,Fixed,,DEFAULT,0.00,734748171318,I-713-1,,,,No,No,,
DDVHCP5903Z78,Iwata Air Valve Packing Seat RG2,,495,Fixed,,DEFAULT,0.00,,I-204-1,,4,,No,No,,
BBC3AQPDWSSXG,Iwata Air Valve Seat Screw (LPH-50/80/RG-3),,480,Fixed,,DEFAULT,3.12,,93011880,,8,,No,No,,
BD15TE2KFA4A8,Iwata Air Valve Seat Set (LPH-50/80/RG-3),,2670,Fixed,,DEFAULT,19.50,,93912880,,-22,,No,No,,
HCQPE8DAHA570,Iwata Valve Set KTH/KTR/TR,,2695,Fixed,,DEFAULT,14.04,734748171219,I-712-1,,8,,No,No,,
7RYNQJTJHWR48,Airbrush Action Silver Collection,,9995,Fixed,,DEFAULT,49.95,,ABASC,,-3,,No,No,,
GS08HG0RA3RGC,Airbrush Art Magazine (Italian Mag) Current Issue,,850,Fixed,,DEFAULT,0.00,,ABART-MAG,,-6,,No,No,,
RWRDV9R8EHRN6,AIRBRUSH CONCEPTS,,2995,Fixed,,DEFAULT,29.95,,VT1000DVD,,,,No,No,,
RSKGBA88Y6X7M,Airbrush From Scratch DVD,,2995,Fixed,,DEFAULT,0.00,,VT1500DVD,,-3,,No,No,,
ED8V90ZP63K3M,Airbrush Glass Painting DVD,,2995,Fixed,,DEFAULT,0.00,,VT-080DVD,,,,No,No,,
XPZ2V4REP5J4Y,EBA Airbrush Holder For Z-8 PLASTIC,,300,Fixed,,DEFAULT,49.50,,EBA-AHP,,-29,,No,No,,
0YAVFY38RHTDR,Airbrush Action Airbrush Mastery DVD w/ Terry Hill,,2995,Fixed,,DEFAULT,15.98,757495766590,D1TH01,,-5,,No,No,,
SVEVCC4D4W3NE,Airbrush Painting Book,,1995,Fixed,,DEFAULT,0.00,,BAI312,,,,No,No,,
WEXBB38D78FNR,Airbrush Painting: Advanced Techniques,,2499,Fixed,,DEFAULT,13.49,,145789,,-4,,No,No,,
G09NCBSTKV804,Airbrush Refill Kit,,1395,Fixed,,DEFAULT,0.00,,ABBFR,,,,No,No,,
ZQ1BYB2Y4K828,Airbrush Action Airbrush Repair & Maintenance DVD by Dave Monnig,,2995,Fixed,,DEFAULT,15.98,0757495752296,D7DM01,,3,,No,No,,
7A6DYQH4XKKZA,Airbrushes Brushes 6 Piece Brush Set,,1795,Fixed,,DEFAULT,0.00,,ABBF,,3,,No,No,,
31V8DD3DH2EJR,Airbrush Action Airbrushing on Canvas DVD with Noah,,2995,Fixed,,DEFAULT,15.98,757495662335,D1NE01,,7,,No,No,,
VKZMPNYJ2B842,Airbrush Action Airbrushing Step-by-Step Six Techniques by Ed Hubbs DVD,,2995,Fixed,,DEFAULT,0.00,,DVD-AB,,,,No,No,,
K7YT40STCE9XR,Airbrush Action Airbrushing w/ Candies DVD by Daniel Power,,8995,Fixed,,DEFAULT,0.00,,POWER-DVD3,,,,No,No,,
GK8CQCRCENB0C,SATAgraph 4 Nozzle Cap Shield (Outer Air Cap Nozzle Rev),,1195,Fixed,,DEFAULT,7.77,843065013321,S004,,9,,No,No,,
H3G1EJEJ3DWMG,Iwata Aircap LS-400-01 Supernova BASECOAT ( Gold Cap),,17010,Fixed,,DEFAULT,120.90,4538995100222,93512300,,6,,No,No,,
15BPSQACMACVT,Iwata Aircap LS-400-02 Supernova CLEARCOAT ( Silver Cap),,17010,Fixed,,DEFAULT,127.40,4538995100239,93512320,,-3,,No,No,,
91AZVNN5T43S4,Airless Sprayer 1/4 inch 7041,,0,Fixed,,DEFAULT,348.48,,ALG-7,,1,,No,No,,
FN2135TTGCH0A,Airmaster Only 110V,,17900,Fixed,,DEFAULT,0.00,,C3000B,,,,No,No,,
YA05Z7MHERFGG,Karajen Airport Work Station (Bolt On) #96001,,11050,Fixed,,DEFAULT,72.77,,KJ-201,,,,No,No,,
NPWVER1ZF1ETG,Karajen Airport Work Station (Magnetic) #96002,,12750,Fixed,,DEFAULT,83.97,,KJ-200,,1,,No,No,,
6TZRKB2195C6A,"Airvantage 6"" Random Orbital Sander Non-Vacuum",,18200,Fixed,,DEFAULT,0.00,,R61000,,,,No,No,,
NS6YT3FYXP6BT,Iwata AK-1R - Anest Iwata 60psi Air Regulator,,5895,Fixed,,DEFAULT,41.58,813025013845,8131,,-33,,No,No,,
39YGAYF8XBEV6,"Mack AJ/EL #0 Alan Johnson Extreme Liner (1"")",,540,Fixed,,DEFAULT,2.94,ALAN JOHNSON BRUSH,AJ/EL-0,,-37,,No,No,,
GVJ2FR7VVVBCP,"Mack AJ/EL #1 Alan Johnson Extreme Liner (1 1/4"")",,565,Fixed,,DEFAULT,3.36,ALAN JOHNSON BRUSH,AJ/EL-1,,-8,,No,No,,
FEC8J19FZXNA2,"Mack AJ/EL #2 Alan Johnson Extreme Liner (1 3/8"")",,575,Fixed,,DEFAULT,3.57,ALAN JOHNSON BRUSH,AJ/EL-2,,-13,,No,No,,
N6JSRFHMBVQSY,Mack AJ/MD #1 Alan Johnson Mini Detailer,,300,Fixed,,DEFAULT,1.68,ALAN JOHNSON BRUSH,AJ/MD-1,,-13,,No,No,,
71NXJMGFYAQ7E,Mack AJ/MD #2 Alan Johnson Mini Detailer,,420,Fixed,,DEFAULT,1.89,ALAN JOHNSON BRUSH,AJ/MD-2,,-8,,No,No,,
X9TEHPH83W66W,Mack AJ #1 Alan Johnson Signature Brush,,420,Fixed,,DEFAULT,2.10,ALAN JOHNSON BRUSH,AJ-1,,-10,,No,No,AJ,AJ-1
EGV4SH3KHNY00,Mack AJ #2/0 Alan Johnson Signature Brush,,400,Fixed,,DEFAULT,1.89,ALAN JOHNSON BRUSH,AJ-2/0,,-30,,No,No,AJ,AJ-2/0
XJ994A243E21J,Mack AJ #4/0 Alan Johnson Signature Brush,,380,Fixed,,DEFAULT,1.68,ALAN JOHNSON BRUSH,AJ-4/0,,-10,,No,No,AJ,AJ-4/0
68RKB7083M616,Alan Pastrana Clip Art,,1995,Fixed,,DEFAULT,5.98,,RCAP04,,1,,No,No,,
FDPGVHT9GYEK6,ALC- 107 	1oz. Bottle Chrome Lacquer for Plastic,,865,Fixed,,DEFAULT,5.19,,ALC-107,,,,No,No,,
Q8TK844BDKSJJ,ALC- 114 	1oz. Bottle Chrome Lacquer for Lexan,,865,Fixed,,DEFAULT,5.19,,ALC-114,,,,No,No,,
YZMXEFE4Q8A32,ALC- 307 	4oz. Bottle Airbrush Cleaner 	$4.25 	$2.55,,425,Fixed,,DEFAULT,2.55,,ALC-307,,,,No,No,,
N29HQ4AEQ9ECP,ALC- 310 	4oz. Bottle Gloss Clear Coat,,875,Fixed,,DEFAULT,5.25,,ALC-310,,,,No,No,,
WFCVNGY2E4CER,ALC- 4101 	4oz. Bottle Aluminum Lacquer,,3295,Fixed,,DEFAULT,19.77,,ALC-4101,,,,No,No,,
NTKB08B4BA9A2,ALC- 4107 	4oz. Bottle Chrome Lacquer,,3295,Fixed,,DEFAULT,19.97,,ALC-4107,,,,No,No,,
HTVZPVTPV06AR,ALC- 5114 	3oz. Spray Chrome Lacquer for Lexan,,1495,Fixed,,DEFAULT,8.97,,ALC-5114,,,,No,No,,
S55MES6CEFZ3M,ALC-9000 Alclad II Lacquer Assortmant with free rack.2 each 36 1oz. colors and 12 4oz. finishes,,79040,Fixed,,DEFAULT,474.24,,ALC-9000,,,,No,No,,
69GGGNM7NZED2,Alclad II add on assortment with free extension shelf for # 9001 2 each of 702 - 712 and 6 each 701,,21690,Fixed,,DEFAULT,130.14,,ALC-9004,,,,No,No,,
AXF3Q9BBXXPJ4,All 12 House of Kolor BC's 16oz,,26400,Fixed,,DEFAULT,0.00,,BCKIT-16,,,,No,No,,
KHVJ2VNET4TQW,All 12 House of Kolor BC's 2oz,,5100,Fixed,,DEFAULT,0.00,,BCKIT-2,,,,No,No,,
K5N2WN41V6NTC,All 12 House of Kolor BC's 4oz,,8400,Fixed,,DEFAULT,0.00,,BCKIT-4,,,,No,No,,
1NNMBFSR3YMC0,All 12 House of Kolor BC's 8oz,,13800,Fixed,,DEFAULT,0.00,,BCKIT-8,,,,No,No,,
2DM73F51EEFWG,All 12 House of Kolor FBC's 8oz,,13800,Fixed,,DEFAULT,0.00,,FBCKIT-8,,,,No,No,,
8ZBB7T9GS77GJ,All 23 Transparent Aeroflash 35ml,,19900,Fixed,,DEFAULT,0.00,,ABT1000,,,,No,No,,
716MEYSBY514T,All 26 Wicked Detail Color Set in 2oz Sizes,,11700,Fixed,,DEFAULT,0.00,,WDSET-2,,-27,,No,No,,
H4C7GRP6VFJQY,"All 3 Badger Renegade Set: Velocity, Spirit & Rage",,32550,Fixed,,DEFAULT,0.00,,R123C,,-2,,No,No,,
ZJB109SJ2GANY,"All 3 Velocity, Spirit and Rage Airbrush Kit w/Ultra Fine/Fine Regulator",,44900,Fixed,,DEFAULT,0.00,,R-123C,,2,,No,No,,
CF6SS71V4C360,All 36 House of Kolor PBC's in 16oz,,136800,Fixed,,DEFAULT,0.00,,PBCKIT-16,,,,No,No,,
YNFR1TCEKNMGP,All 36 House of Kolor PBC's in 2oz,,21600,Fixed,,DEFAULT,0.00,,PBCKIT-2,,,,No,No,,
0APJENY3QYP2M,All 36 House of Kolor PBC's in 4oz,,36000,Fixed,,DEFAULT,0.00,,PBCKIT-4,,,,No,No,,
6VSCWXKC8E3VR,All 36 House of Kolor PBC's in 8oz,,68400,Fixed,,DEFAULT,0.00,,PBCKIT-8,,,,No,No,,
Q5T112TRXW4GY,All 7 House of Kolor Marblizers  in 16oz,,16000,Fixed,,DEFAULT,0.00,,MBKIT-16,,,,No,No,,
0GFQ72W3S772M,All 7 House of Kolor Marblizers  in 2oz,,3400,Fixed,,DEFAULT,0.00,,MBKIT-2,,,,No,No,,
GNN0CAJZHZEJ8,All 7 House of Kolor Marblizers  in 4oz,,4700,Fixed,,DEFAULT,0.00,,MBKIT-4,,,,No,No,,
3GJ22C3QYP5N2,All 7 House of Kolor Marblizers  in 8oz,,9000,Fixed,,DEFAULT,0.00,,MBKIT-8,,,,No,No,,
TVWENWM4W4R6Y,All 8 House of Kolor Black PBC's 16oz,,31000,Fixed,,DEFAULT,0.00,,PBCBLKKIT-16,,,,No,No,,
NTN7TMKQGHCWM,All 8 House of Kolor Black PBC's 2oz,,5495,Fixed,,DEFAULT,0.00,,PBCBLKKIT-2,,,,No,No,,
B7Z783K2R8KSY,All 8 House of Kolor Black PBC's 4oz,,8595,Fixed,,DEFAULT,0.00,,PBCBLKKIT-4,,,,No,No,,
2034CWFER1NA6,All 8 House of Kolor Black PBC's 8oz,,15700,Fixed,,DEFAULT,0.00,,PBCBLKKIT-8,,,,No,No,,
WRKAFK5CS1348,All 9 House of Kolor Neons 4oz,,8995,Fixed,,DEFAULT,0.00,,NEKIT-4OZ,,,,No,No,,
B6G0C8BNQASRY,All Photo Gray colors in 1oz 201-206,,1434,Fixed,,DEFAULT,0.00,,5-201-206-01,,,,No,No,,
SGFB22PV0SY2T,All Steel All Real Vol.1 DVD,,995,Fixed,,DEFAULT,0.00,,ENT001,,,,No,No,,
YF7JXD28C3D2T,"All Wicked (Regular, Detail, Fluorescent) in 2oz",,21730,Fixed,,DEFAULT,0.00,,WDSET-ALL,,,,No,No,,
DTSCWAM7J3DHT,All Wicked Detail Colors 32oz,,66000,Fixed,,DEFAULT,0.00,,WDSET-32,,,,No,No,,
8E435X1KJQWQT,Allchem 1200 Grit and Paper squares Box,,4995,Fixed,,DEFAULT,0.00,,P1200,,,,No,No,,
P62RHAV6Y320P,Allchem 1500 Grit Sand Paper Squares Box,,4995,Fixed,,DEFAULT,0.00,,P1500/BX,,-2,,No,No,,
99N74MKANJ38R,Allchem 600 Grit Sand paper squares box,,4995,Fixed,,DEFAULT,0.00,,P600,,,,No,No,,
D6WZSFDJ4QYD2,"Allchem FLAT Clear Gallon Kit (includes:1 Gallon Clear, Qt Activator, Qt RU-311)",,12995,Fixed,,DEFAULT,0.00,,ACF-KIT,,,,No,No,,
1E6YVZESNK4H4,"Allchem SATIN Clear Gallon Kit (includes:1 Gallon Clear, Qt Activator, Qt RU-311)",,12995,Fixed,,DEFAULT,0.00,,ACS-KIT,,,,No,No,,
H8ZGW5B6A5F00,Allchem U-3692 and C-4600 Gal Flat,,12900,Fixed,,DEFAULT,0.00,,U-3692,,,,No,No,,
NN7X4J20EH0Y6,Allway Wood Graining Kit,,1295,Fixed,,DEFAULT,4.48,037064100230,GT3,,-56,,No,No,,
75GZGXZ90RDNT,Als Black Pearl Base QT,,5900,Fixed,,DEFAULT,0.00,,ABP-14-Q,,,,No,No,,
566AKHRAP49XW,Aluminum Block Manifold,,3995,Fixed,,DEFAULT,0.00,,MANIFOLD,,,,No,No,,
N61ETVWBXJN38,Aluminum Block Manifold 12 port,,7995,Fixed,,DEFAULT,0.00,,MIC-8,,,,No,No,,
MYZTH6HQDY1V6,"Aluminum Brush Box 10""x5",,1695,Fixed,,DEFAULT,17.25,,B-BOX,,-1,,No,No,,
ZWYBG01BEPS1C,"Ambient Dryer/Water Separator 1/4""auto Drain SMC",,8495,Fixed,,DEFAULT,0.00,,AMG150-N02C,,,,No,No,,
N7BE6N5XH16C4,Ambient Dryer/Water Separator by SMC Corp.,,5550,Fixed,,DEFAULT,31.50,,AMG150-N02B,,2,,No,No,,
BPYG54P3JF8Y8,"Ambient Dryer/Water Separator by SMC Corp. 1/4"" ( NO auto drain )",,6995,Fixed,,DEFAULT,42.00,,AMG250C-N02,,-2,,No,No,,
Z1T8GV1ZD77MY,"Ambient Dryer/Water Separator by SMC Corp. 1/4"" AUTO DRAIN",,9995,Fixed,,DEFAULT,62.30,,AMG250C-NO2C,,7,,No,No,,
0A38XX4BE964M,"Ambient Dryer/Water Separator by SMC Corp. 3/8"" AUTO DRAIN",,9995,Fixed,,DEFAULT,62.30,,AMG250C-N03C,,-2,,No,No,,
R7GTKVTWB6ABM,"AMD150C-550C/AMD650-850, Micro Mist Separator, New Style 1/4",,0,Fixed,,DEFAULT,30.10,,AMD250C-NO2,,-1,,No,No,,
FX0P06N7JMHTW,Anest Iwata Black Ops LPH-400LV 1.4mm w/ 700ml Cup,,56500,Fixed,,DEFAULT,0.00,,BLK5552,,-1,,No,No,,
ECYGFXJMESY3R,Anest Iwata Black Ops LPH-80 1.0 w/150ml Cup,,41995,Fixed,,DEFAULT,0.00,,BLK4916,,-4,,No,No,,
9V7V9F4MM0SYG,Anest Iwata Black Ops LS400 1.3 Silver Cap *Gun Only*,,69000,Fixed,,DEFAULT,0.00,,BLK5810,,-1,,No,No,,
BMECSD7RVXYZ8,Anest Iwata Black Ops LS400 Super Nova Gold Cap 1.3 w/ 1000ml Cup,,75500,Fixed,,DEFAULT,534.00,,BLK5803,,,,No,No,,
ZDZX9T9XCB1SC,Anest Iwata Color Identification Caps (5),,1495,Fixed,,DEFAULT,0.00,,93710530,,,,No,No,,
MDCDPYJASC7ZY,Iwata PCG1D-1 70ML (3oz) Aluminum Cup For LPH80,,4695,Fixed,,DEFAULT,23.31,,6050,,,,No,No,,
01WD4TXKMB7YY,Anest Iwata Spray Gun Lube 10 Pack,,2800,Fixed,,DEFAULT,17.64,,8511-PK,,11,,No,No,8511,10 Pack (8511-PK)
3GCJWNCNR02TE,Anest Iwata Spray Gun Lube Single,,495,Fixed,,DEFAULT,1.65,,8511,,-2,,No,No,8511,Single (8511)
7A83T8074AHZJ,Anest Iwata 250ML Side Gravity Cup,,4590,Fixed,,DEFAULT,32.13,,6009,,2,,No,No,,
9KYYHN7RG8QQW,Anest Iwata AK-1B Air Control Valve 60psi,,5695,Fixed,,DEFAULT,44.10,,8130,,-15,,No,No,,
JRZHNXJ65F5PJ,Anest Iwata AK-1B2 Air Control Valve 60psi,,6495,Fixed,,DEFAULT,37.80,,8130B,,-12,,No,No,,
2RPC1MCRZVBFY,Anest Iwata AK-1R2 2nd Gen. Regulator & Gauge (Blue Knob),,6495,Fixed,,DEFAULT,41.58,,8131B,,-31,,No,No,,
5CM3MD9Q3WCG6,Anest Iwata Spray Gun Keychain,,1495,Fixed,,DEFAULT,0.00,,AIKEYCHAIN,,-71,,No,No,,
YDJ0N8QGGP2NR,Angel 16oz Mixing Cup,,34,Fixed,,DEFAULT,0.19,,ANG16,,,,No,No,,
1ZXS7Y9CPHRJC,Angel 2.5 qt Mixing Cup,,86,Fixed,,DEFAULT,0.46,,ANG86,,,,No,No,,
32BSGNPE44DWM,Angel 32oz Mixing Cup,,38,Fixed,,DEFAULT,0.20,,ANG32,,,,No,No,,
90GRB7X1MYV0Y,Angel 5qt Mixing Cup,,147,Fixed,,DEFAULT,0.00,,ANG165,,,,No,No,,
9YRM1CR5EKB2C,Angle Die Grinder Mini,,6995,Fixed,,DEFAULT,25.48,035656102921,AF2001,,2,,No,No,,
2HBT8QYMPAVK2,"Mack 4090 #½"" Angular Fitch Liner",,195,Fixed,,DEFAULT,1.81,4090-ANGULAR LINER,4090-1/2,,-26,,No,No,,
PAFE9E5FV8J5A,APC-712 CLEAR FOR CHROME,,10900,Fixed,,DEFAULT,0.00,,APC-712,,,,No,No,,
KF8WH49BAD3WJ,Aqua Flow Flow Improver 16oz,,1685,Fixed,,DEFAULT,10.80,,FI-301-16,DISCONTINUED ITEM,5,,No,No,,
C98F83A9TPD7E,Aqua Flow Flow Improver 8oz,,1029,Fixed,,DEFAULT,6.60,,FI-301-08,DISCONTINUED ITEM,-2,,No,No,,
8HK2VQZ096CF4,Aqua Flow Hot Aqua 16oz,,1750,Fixed,,DEFAULT,10.80,,B-209-16,,-10,,No,No,,
4WMYYGNK0D0V6,Aqua Flow Hot Aqua 32oz,,3600,Fixed,,DEFAULT,19.20,,B-209-32,,1,,No,No,,
SP8XPFYKAWVKY,Aqua Flow Hot Aqua 4oz,,715,Fixed,,DEFAULT,4.50,,B-209-4,DISCONTINUED ITEM,3,35% Off Aqua Flow (4oz &8oz),No,No,,
VND1DW4Y1NMJE,Aqua Flow Hot Aqua 8oz,,1125,Fixed,,DEFAULT,6.60,,B-209-8,DISCONTINUED ITEM,5,35% Off Aqua Flow (4oz &8oz),No,No,,
D92TAXF6M532A,Aqua Flow Hot Blue 16oz,,2200,Fixed,,DEFAULT,12.00,,B-203-16,,,,No,No,,
K2GKA9X47E9NY,Aqua Flow Hot Blue 32oz,,3600,Fixed,,DEFAULT,19.20,,B-203-32,,-1,,No,No,,
73WJCJH1A5W6P,Aqua Flow Hot Blue 4oz,,715,Fixed,,DEFAULT,4.50,,B-203-4,DISCONTINUED ITEM,5,35% Off Aqua Flow (4oz &8oz),No,No,,
038YZAM6Q9NNW,Aqua Flow Hot Blue 8 oz,,1125,Fixed,,DEFAULT,6.60,,B-203-8,DISCONTINUED ITEM,3,35% Off Aqua Flow (4oz &8oz),No,No,,
MZJ1ZCHPE27ZT,Aqua Flow Hot Blue Gallon,,9500,Fixed,,DEFAULT,73.50,,B-203-128,DISCONTINUED ITEM,,,No,No,,
RWZR9Y7K8QA4W,Aqua Flow Hot Green 16oz,,2200,Fixed,,DEFAULT,12.00,,B-205-16,,-1,,No,No,,
AHJEWKSX7109W,Aqua Flow Hot Green 32oz,,3600,Fixed,,DEFAULT,19.20,,B-205-32,,5,,No,No,,
8P9QMWDNPNNV6,Aqua Flow Hot Green 4 oz,,715,Fixed,,DEFAULT,4.50,,B-205-4,DISCONTINUED ITEM,-2,35% Off Aqua Flow (4oz &8oz),No,No,,
AA75VHX84V0X6,Aqua Flow Hot Green 8oz,,1125,Fixed,,DEFAULT,6.60,,B-205-8,DISCONTINUED ITEM,4,35% Off Aqua Flow (4oz &8oz),No,No,,
JNX2R3BBN0EHY,Aqua Flow Hot Orange  32oz,,3600,Fixed,,DEFAULT,19.20,,B-206-32,,,,No,No,,
VP73E5N2C7R5T,Aqua Flow Hot Orange 16oz,,2200,Fixed,,DEFAULT,12.00,,B-206-16,,1,,No,No,,
XPDDRXMPFXSX0,Aqua Flow Hot Orange 4oz,,715,Fixed,,DEFAULT,4.50,,B-206-4,DISCONTINUED ITEM,-7,35% Off Aqua Flow (4oz &8oz),No,No,,
6ASK4TBZPQZ8Y,Aqua Flow Hot Orange 8 oz,,1125,Fixed,,DEFAULT,6.60,,B-206-8,DISCONTINUED ITEM,7,35% Off Aqua Flow (4oz &8oz),No,No,,
RH709SR792ZVJ,Aqua Flow Hot Pink 16oz,,2200,Fixed,,DEFAULT,12.00,,B-204-16,,11,,No,No,,
66XBN0ZSRVM7E,Aqua Flow Hot Pink 32oz,,3600,Fixed,,DEFAULT,19.20,,B-204-32,,-17,,No,No,,
MJS2TB8NYE2X2,Aqua Flow Hot Pink 4oz,,715,Fixed,,DEFAULT,4.50,,B-204-4,DISCONTINUED ITEM,1,35% Off Aqua Flow (4oz &8oz),No,No,,
A01YA9PWAE4VW,Aqua Flow Hot Pink 8oz,,1125,Fixed,,DEFAULT,6.60,,B-204-8,DISCONTINUED ITEM,4,35% Off Aqua Flow (4oz &8oz),No,No,,
D895CNHN6CRNY,Aqua Flow Hot Pink Gallon,,9500,Fixed,,DEFAULT,73.50,,B-204-128,DISCONTINUED ITEM,,,No,No,,
XE0V7185YC77J,Aqua Flow Hot Purple 16oz,,2200,Fixed,,DEFAULT,12.00,,B-208-16,DISCONTINUED ITEM,2,,No,No,,
6D9MYG14HGT1T,Aqua Flow Hot Purple 32oz,,3600,Fixed,,DEFAULT,19.20,,B-208-32,DISCONTINUED ITEM,1,,No,No,,
XSGZ3FF18D2VM,Aqua Flow Hot Purple 4oz,,715,Fixed,,DEFAULT,4.95,,B-208-4,DISCONTINUED ITEM,2,35% Off Aqua Flow (4oz &8oz),No,No,,
HZ5DAD0N08JKA,Aqua Flow Hot Purple 8oz,,1125,Fixed,,DEFAULT,6.60,,B-208-8,DISCONTINUED ITEM,3,35% Off Aqua Flow (4oz &8oz),No,No,,
3WN270G85ANH6,Aqua Flow Hot Red 16oz,,2200,Fixed,,DEFAULT,12.00,,B-202-16,DISCONTINUED ITEM,-1,,No,No,,
QVG867TRDA5S4,Aqua Flow Hot Red 32oz,,3600,Fixed,,DEFAULT,19.20,,B-202-32,DISCONTINUED ITEM,2,,No,No,,
BSK8X0JFGCCM4,Aqua Flow Hot Red 4oz,,715,Fixed,,DEFAULT,4.50,,B-202-4,DISCONTINUED ITEM,5,35% Off Aqua Flow (4oz &8oz),No,No,,
AS9S9924RT6NT,Aqua Flow Hot Red 8 oz,,1125,Fixed,,DEFAULT,6.60,,B-202-8,DISCONTINUED ITEM,6,35% Off Aqua Flow (4oz &8oz),No,No,,
QMZJ9QJHYY2XP,Aqua Flow Hot Rocket Red 16oz,,2200,Fixed,,DEFAULT,12.00,,B-217-16,DISCONTINUED ITEM,1,,No,No,,
87JC5BWJZTT9Y,Aqua Flow Hot Rocket Red 32oz,,3600,Fixed,,DEFAULT,19.20,,B-217-32,DISCONTINUED ITEM,8,,No,No,,
7QJN3WHP5JXV8,Aqua Flow Hot Rocket Red 4oz,,715,Fixed,,DEFAULT,4.50,,B-217-4,DISCONTINUED ITEM,4,35% Off Aqua Flow (4oz &8oz),No,No,,
QN7WX0T0AT57P,Aqua Flow Hot Tracer 32oz,,5200,Fixed,,DEFAULT,24.00,,B-210-32,,4,,No,No,,
A9ZA7TEQGNJH0,Aqua Flow Hot Tracer Black Light 16oz,,3200,Fixed,,DEFAULT,12.00,,B-210-16,,-2,,No,No,,
YEHTXF3PVK7H6,Aqua Flow Hot Tracer Black Light 8oz,,1500,Fixed,,DEFAULT,8.25,,B-210-8,DISCONTINUED ITEM,,35% Off Aqua Flow (4oz &8oz),No,No,,
YVQGRZF3A0XAA,Aqua Flow Hot Tracer Blacklight 4oz,,1100,Fixed,,DEFAULT,5.50,,B-210-4,DISCONTINUED ITEM,3,,No,No,,
P5Y9HX8E09FBW,Aqua Flow Hot Tracer Blacklight Gallon,,15000,Fixed,,DEFAULT,105.00,,B-210-128,DISCONTINUED ITEM,,,No,No,,
NQDDV2DR1ZPN8,Aqua Flow Hot Violet Strawberry 16oz,,2200,Fixed,,DEFAULT,12.00,,B-207-16,,7,,No,No,,
V3Y331RKK47FP,Aqua Flow Hot Violet Strawberry 32oz,,3600,Fixed,,DEFAULT,19.20,,B-207-32,,-1,,No,No,,
86YX4G5AVP5RY,Aqua Flow Hot Violet Strawberry 4oz,,715,Fixed,,DEFAULT,4.50,,B-207-4,DISCONTINUED ITEM,5,35% Off Aqua Flow (4oz &8oz),No,No,,
SYBY4K85HAX6R,Aqua Flow Hot Yellow 16oz,,2200,Fixed,,DEFAULT,12.00,,B-201-16,,-3,,No,No,,
AM9HGT42MANXY,Aqua Flow Hot Yellow 32oz,,3600,Fixed,,DEFAULT,19.20,,B-201-32,,2,,No,No,,
DYVH17VJC0D2W,Aqua Flow Hot Yellow 4oz,,715,Fixed,,DEFAULT,0.00,,B-201-4,DISCONTINUED ITEM,-2,35% Off Aqua Flow (4oz &8oz),No,No,,
332R00MBEMZFY,Aqua Flow Hot Yellow 8oz,,1125,Fixed,,DEFAULT,6.60,,B-201-8,DISCONTINUED ITEM,-5,35% Off Aqua Flow (4oz &8oz),No,No,,
94NE37TCRE4HG,Aqua Flow Hot Yellow Gallon,,9500,Fixed,,DEFAULT,73.50,,B-201-128,DISCONTINUED ITEM,,,No,No,,
A47VWVC40XFZ4,Aqua Flow Jet Black 16oz,,2100,Fixed,,DEFAULT,12.00,,T-118-16,,-19,,No,No,,
SMPZF7TCYBKVY,Aqua Flow Jet Black 32oz,,3600,Fixed,,DEFAULT,19.20,,T-118-32,,-41,,No,No,,
43BTJDEZXG0MW,Aqua Flow Jet Black 4oz,,715,Fixed,,DEFAULT,4.50,,T-118-4,DISCONTINUED ITEM,6,35% Off Aqua Flow (4oz &8oz),No,No,,
N6Q0AQ8MJYXVP,Aqua Flow Jet Black 8oz,,1125,Fixed,,DEFAULT,6.60,,T-118-8,DISCONTINUED ITEM,23,35% Off Aqua Flow (4oz &8oz),No,No,,
GM8Z8H9380M1P,Aqua Flow Jet Black Gallon,,9500,Fixed,,DEFAULT,73.50,,T-118-128,,1,,No,No,,
1C4M8D4259H4C,Aqua Flow Olive Green 16 oz,,2100,Fixed,,DEFAULT,12.00,,T-156-16,DISCONTINUED ITEM,-3,,No,No,,
CX502GXFNNH3P,Aqua Flow Op. Yellow 32oz,,3600,Fixed,,DEFAULT,19.20,,O-102-32,DISCONTINUED ITEM,-1,,No,No,,
XSRXFACPJ8BK4,Aqua Flow Opaque Aqua 16oz,,2100,Fixed,,DEFAULT,12.00,,O-155-16,DISCONTINUED ITEM,-3,,No,No,,
PJK8AA14M8BKG,Aqua Flow Opaque Aqua 32oz,,3600,Fixed,,DEFAULT,19.20,,O-155-32,DISCONTINUED ITEM,2,,No,No,,
R7M2QR9TV8WK6,Aqua Flow Opaque Aqua 4oz,,715,Fixed,,DEFAULT,4.50,,O-155-4,DISCONTINUED ITEM,1,35% Off Aqua Flow (4oz &8oz),No,No,,
35RMGY8NNXFZY,Aqua Flow Opaque Aqua 8oz,,1125,Fixed,,DEFAULT,6.60,,O-155-8,DISCONTINUED ITEM,3,35% Off Aqua Flow (4oz &8oz),No,No,,
5X2D3Z0YFE6D0,Aqua Flow Opaque Black 16oz,,2100,Fixed,,DEFAULT,12.00,,O-118-16,,-4,,No,No,,
DGABFK40BRNJP,Aqua Flow Opaque Black 32oz,,3600,Fixed,,DEFAULT,19.20,,O-118-32,,-1,,No,No,,
